,cosTBz,R2,chiProb,Ks_distChi,m_KSpipi,Mbc,isSignal
3555,0.72257257,0.23496121,0.99689955,823.22723,1.4620093,5.2813153,1.0
3556,0.8223829,0.31158605,0.62362796,8.816699,2.3331044,5.2681656,0.0
3557,0.28837097,0.28596544,0.7137304,1.4450352,2.8578293,5.2794647,0.0
3558,0.14846875,0.1734026,0.8395436,63.779297,1.312684,5.2820096,1.0
3559,0.8405681,0.23745716,0.65914136,0.67342633,3.490807,5.278242,0.0
3560,0.031671025,0.17920443,0.7472316,44.678207,1.9000326,5.2731147,1.0
3561,0.6130729,0.3323629,0.58043563,362.2161,1.9406,5.2740874,1.0
3562,0.5257105,0.19788581,0.6892746,232.25438,1.7853224,5.280438,1.0
3563,0.30615303,0.31805512,0.72833973,3.2660184,3.395367,5.2801976,0.0
3564,0.42637292,0.27801657,1.7051927e-10,13.338671,3.2853093,5.2842774,0.0
3565,0.057867486,0.3222747,9.346208e-08,3.4181764,3.3420358,5.280961,0.0
3566,0.26057997,0.3071297,0.98730516,0.93448424,2.7963827,5.2815986,0.0
3567,0.43935594,0.40445492,0.852585,92.27119,2.8686044,5.2673254,0.0
3568,0.42293257,0.20154539,0.0,456.40604,3.139865,5.2855444,0.0
3569,0.6757537,0.1479826,0.98537195,241.95341,1.8449961,5.2793393,1.0
3570,0.15311788,0.24086548,0.61875147,262.7911,1.2574397,5.282315,1.0
3571,0.7434944,0.32302114,0.4252755,170.72586,1.2406968,5.2766185,1.0
3572,0.06462408,0.14407964,0.49898496,49.33798,1.4665152,5.262672,1.0
3573,0.937149,0.18058892,0.4056526,53.94432,1.5124379,5.2803955,1.0
3574,0.3476798,0.33175108,0.0,5.91861,3.4521527,5.2609935,0.0
3575,0.6059752,0.27313942,0.53791034,0.61880076,2.8580203,5.2605886,0.0
3576,0.7288425,0.38494396,0.00015135806,7.1313796,3.33969,5.275903,0.0
3577,0.4484236,0.37266433,0.0,1.0122772,2.2788568,5.2632914,0.0
3578,0.33109865,0.25917912,0.17675969,593.26245,1.4457781,5.2833695,1.0
3579,0.27570865,0.3444829,0.9617168,1270.4906,1.6601744,5.280223,1.0
3580,0.6110882,0.23659164,0.76124996,0.11968272,2.6631837,5.2625136,0.0
3581,0.1460445,0.1853961,0.23856226,94.28889,2.586239,5.285179,1.0
3582,0.43036887,0.19778664,0.49193302,176.32579,2.9751337,5.277199,0.0
3583,0.22264661,0.18446253,0.4618854,142.69719,1.8344946,5.2779937,1.0
3584,0.6217727,0.32141644,0.9321753,343.11768,1.2646124,5.2803726,1.0
3585,0.5975332,0.10786834,2.5437704e-14,2.7560258,3.6387086,5.2633257,0.0
3586,0.28195855,0.31170616,0.42232552,0.36309716,1.6012594,5.2609277,0.0
3587,0.36558613,0.39503357,0.03634426,79.341705,1.5848528,5.262358,0.0
3588,0.9710395,0.282267,0.14937563,2.1358948,3.1477041,5.2753887,0.0
3589,0.13115881,0.22612534,0.0,3.4888086,2.4323018,5.285097,0.0
3590,0.09744497,0.2762118,0.0005517592,1.6098193,3.4838593,5.2667427,0.0
3591,0.5771045,0.2621159,0.27195656,12.872889,1.2266957,5.2786536,1.0
3592,0.65935326,0.1271061,0.8667784,26.90794,3.29156,5.275047,0.0
3593,0.40784106,0.27963004,0.5947073,274.38492,1.4264976,5.2849884,1.0
3594,0.20775577,0.33340853,0.6627483,0.5002639,2.872304,5.261329,0.0
3595,0.002225901,0.2842306,0.58485866,1.279085,2.2589517,5.2877765,0.0
3596,0.43289885,0.23249744,0.81363004,612.25635,1.9175867,5.278395,1.0
3597,0.45759887,0.34029132,0.90452147,1.257325,2.13777,5.281084,0.0
3598,0.68780786,0.34733605,0.4802694,57.490013,1.580049,5.2772694,1.0
3599,0.8750662,0.33380607,0.46352768,1.2297248,3.1242936,5.277733,0.0
3600,0.65842617,0.07355386,0.69484115,213.29022,1.5269283,5.281136,1.0
3601,0.73316044,0.39333752,0.22734007,197.46649,1.297827,5.2777343,1.0
3602,0.2013327,0.36594725,0.0,21.200798,3.1247332,5.2802253,0.0
3603,0.909137,0.48185864,0.0031658255,0.9905287,1.7984211,5.2770586,0.0
3604,0.28075653,0.29240313,0.12594809,1.387715,3.231253,5.272413,0.0
3605,0.9036321,0.28663167,0.14605233,6.6206203,1.328946,5.28059,1.0
3606,0.2798517,0.17771906,0.0,11.318368,3.3278935,5.267121,0.0
3607,0.2639794,0.14718288,0.43355593,302.76297,1.4946327,5.2810574,1.0
3608,0.71690416,0.17243414,0.97990197,121.33763,1.4501575,5.28198,1.0
3609,0.27709362,0.3936576,0.6619003,0.71533,3.1092236,5.275497,0.0
3610,0.1266951,0.27119115,0.570114,171.2523,1.4767053,5.28405,1.0
3611,0.74249154,0.24486902,5.8e-43,6.6726623,1.3036013,5.2790613,1.0
3612,0.41953793,0.3740336,0.25888634,1.7350824,2.5079117,5.2753463,0.0
3613,0.018131403,0.21679154,0.9985268,129.98087,1.7308632,5.263203,0.0
3614,0.1375432,0.3540671,0.86490667,0.79863673,2.909995,5.2628517,0.0
3615,0.9382696,0.3314968,0.40769765,2.3212092,3.6265943,5.274524,0.0
3616,0.84682715,0.2356767,0.79925776,23.538506,1.2209556,5.27246,1.0
3617,0.3605786,0.30666873,0.8554994,1.0326296,3.2032712,5.2602644,0.0
3618,0.4527659,0.32632437,1.3156214e-10,2.6266613,1.8729274,5.272732,0.0
3619,0.47346756,0.30992305,0.0,9.941745,2.6383011,5.2677374,0.0
3620,0.34823135,0.32992256,0.39638764,446.65955,2.915232,5.2629414,0.0
3621,0.8336204,0.3402089,0.8423291,16.361214,1.818808,5.2715845,1.0
3622,0.6046457,0.43790582,2.144283e-13,229.05568,3.3556545,5.271532,0.0
3623,0.8089763,0.36067292,0.8228622,1.28325,2.1467857,5.284203,0.0
3624,0.31707007,0.39610097,0.43297204,0.9040418,2.8475308,5.277285,0.0
3625,0.26677758,0.15436092,0.86778855,331.14157,1.6479149,5.2849436,1.0
3626,0.17239363,0.39702448,0.11424156,3.737217,1.3257926,5.2810817,1.0
3627,0.6688046,0.29929563,0.2779775,68.91868,1.2852001,5.2694263,1.0
3628,0.5127735,0.29847872,0.35566643,0.7383614,1.786797,5.268755,0.0
3629,0.26953426,0.31013316,0.21971498,413.4228,3.6074312,5.262034,0.0
3630,0.2157858,0.39178023,0.0012963286,261.82877,3.4084291,5.265901,0.0
3631,0.6186212,0.29186565,0.3799425,0.5281639,3.393957,5.2625666,0.0
3632,0.8517346,0.1798416,7.474173e-12,0.59748036,2.1813052,5.2636333,0.0
3633,0.40493473,0.3446462,0.6914331,1.2327582,3.130779,5.2832375,0.0
3634,0.68893963,0.25152332,0.73498875,262.43964,1.2793269,5.2809806,1.0
3635,0.45677936,0.17285031,0.8168147,1.6458632,2.4354675,5.2787232,0.0
3636,0.5107933,0.30912215,0.16305426,0.5094961,1.911949,5.263822,0.0
3637,0.32565704,0.22359088,0.9821188,611.06335,1.3991811,5.282557,1.0
3638,0.3933636,0.15992531,0.5968776,140.45233,1.2494168,5.2761993,1.0
3639,0.33663824,0.24304591,0.57364696,52.642307,1.2693312,5.279032,1.0
3640,0.58556736,0.37388825,0.957744,0.69614995,3.032761,5.2793145,0.0
3641,0.55557775,0.26950613,0.4827292,2.6230004,2.5763037,5.280144,0.0
3642,0.6757458,0.30980405,2.7303093e-32,1.1452848,1.4780525,5.2805605,0.0
3643,0.69168776,0.35698295,0.15855618,3.264332,2.957694,5.2753897,0.0
3644,0.04432165,0.19530447,0.0043044984,1.7608817,2.4442744,5.270117,0.0
3645,0.17719473,0.34095782,9.12e-12,12.39662,1.4478093,5.2794857,1.0
3646,0.6142065,0.26328096,0.7430767,356.48285,1.1843475,5.2751794,1.0
3647,0.88914627,0.21167889,0.41860053,1.7143009,1.9137969,5.2844486,0.0
3648,0.5171894,0.30080307,3.6360392e-12,531.09766,3.0418367,5.2645035,0.0
3649,0.5867753,0.31736442,0.061901666,3.4230604,3.4368694,5.261358,0.0
3650,0.40146643,0.35126066,0.7377656,0.6686228,3.774242,5.278559,0.0
3651,0.78832364,0.23492958,0.29836693,92.6775,2.7837336,5.2775393,1.0
3652,0.38228598,0.20988025,0.14296764,73.557686,1.4759729,5.280319,1.0
3653,0.64089704,0.45113283,0.0011285132,108.78339,1.5802574,5.280788,1.0
3654,0.47850716,0.2745245,0.56346446,1.127512,2.956276,5.2872334,0.0
3655,0.9205718,0.44902587,0.4237288,1.0890137,3.4859731,5.2664046,0.0
3656,0.46271738,0.2931377,0.5769642,0.48101112,1.5813055,5.274682,0.0
3657,0.4058372,0.11640573,0.71913725,1.6086903,3.1059575,5.2805576,0.0
3658,0.088944174,0.3045243,9.488981e-05,0.65313256,3.7664816,5.266448,0.0
3659,0.621882,0.23161153,0.12367378,286.5242,1.3831698,5.2756004,1.0
3660,0.35194525,0.22828586,0.2317801,1.8791825,3.1310656,5.2701526,0.0
3661,0.562957,0.19626053,9.01854e-14,263.56848,1.6883904,5.2796946,1.0
3662,0.0022284698,0.26845407,0.039836615,967.97815,1.7451991,5.284056,1.0
3663,0.52920955,0.19662467,0.08880681,2.3599312,2.9899604,5.274987,0.0
3664,0.3606711,0.38363978,3.670096e-10,2.2854424,2.146877,5.286563,0.0
3665,0.6158574,0.24949715,0.30531162,113.299545,2.1191335,5.2776785,1.0
3666,0.17970264,0.14109278,0.83610374,0.41258153,3.430285,5.2647653,0.0
3667,0.25400722,0.28166148,0.72466975,520.16046,1.2781385,5.278019,1.0
3668,0.048379727,0.21112478,0.06222578,198.51773,1.2943345,5.275911,1.0
3669,0.3616538,0.33046377,0.0,125.941055,1.3909496,5.278615,1.0
3670,0.6849753,0.21724816,0.014300743,114.84694,1.3467634,5.2791824,1.0
3671,0.29006478,0.3400012,0.46786246,1.7403038,3.7478955,5.262205,0.0
3672,0.01523451,0.15858792,0.8539705,265.07425,1.6211144,5.2814984,1.0
3673,0.5386267,0.23884812,0.8108562,11.425055,1.8618138,5.276304,1.0
3674,0.46121284,0.26116288,0.36108807,522.48895,1.2538809,5.276443,1.0
3675,0.09583193,0.3631745,0.5375853,1.2789243,3.285332,5.269383,0.0
3676,0.7506361,0.22100219,0.0046236035,1.5958598,3.645533,5.286766,0.0
3677,0.29692632,0.26846182,0.0,125.27223,2.5986407,5.2786174,0.0
3678,0.5741028,0.19256268,5.6233206e-14,172.25075,1.5984246,5.2796426,1.0
3679,0.093607135,0.21697421,0.15871081,19.182783,1.2548792,5.272807,1.0
3680,0.48727512,0.16084214,0.3035115,290.0131,1.2919394,5.272151,1.0
3681,0.24002367,0.17310953,0.7742023,264.32138,1.5294589,5.2824974,1.0
3682,0.5580255,0.33968455,0.5796847,0.668848,3.542417,5.265665,0.0
3683,0.5629498,0.2827715,0.92138475,30.38486,1.2047122,5.2803597,1.0
3684,0.18471922,0.1305055,0.943399,717.07043,1.4909081,5.2629514,1.0
3685,0.24476816,0.343338,0.5281674,9.714754,1.3421334,5.281401,1.0
3686,0.08091815,0.18172126,0.6007983,1080.7524,1.8068808,5.2810183,1.0
3687,0.3844668,0.13890186,0.52940226,371.98,2.2128785,5.2807393,1.0
3688,0.019579142,0.17102066,0.86858153,733.5947,3.1552625,5.2750845,0.0
3689,0.12870827,0.3586187,0.67345095,287.1402,1.370911,5.2802787,1.0
3690,0.43238533,0.39454827,0.16742639,0.6970643,3.5936472,5.2639203,0.0
3691,0.0901023,0.31533623,0.0916442,109.13023,1.3938146,5.2833943,1.0
3692,0.4793072,0.2772857,0.99448216,0.9504456,2.0770411,5.2722645,0.0
3693,0.8779704,0.20552255,0.0028891698,46.953823,1.4029062,5.275061,1.0
3694,0.24944422,0.22011435,1.1320246e-16,2.1770637,1.9094784,5.2764745,0.0
3695,0.61253667,0.30395657,0.5878438,55.866444,1.2112159,5.2791862,1.0
3696,0.46940154,0.25304964,0.83008325,1.5699176,3.0002227,5.2654033,0.0
3697,0.21776687,0.28836146,2.7428862e-18,6.9769964,3.778771,5.269672,0.0
3698,0.34996706,0.2577471,0.011034955,82.03595,1.4848671,5.2760024,1.0
3699,0.46908802,0.26159993,0.0,47.390636,3.7947273,5.268715,0.0
3700,0.4605806,0.41346547,3.7160233e-14,10.39918,3.0986643,5.2854824,0.0
3701,0.7240465,0.19625464,0.08609033,0.4290957,2.1138656,5.2615314,0.0
3702,0.3628709,0.24752744,0.0,0.88109237,3.4353874,5.2861595,0.0
3703,0.15547386,0.16656259,0.7924573,302.09,1.4705257,5.2789254,1.0
3704,0.09470028,0.32356426,0.10488091,1.0829439,3.186224,5.264774,0.0
3705,0.7456547,0.3960147,-1.0,11.727657,1.710658,5.269313,0.0
3706,0.5860157,0.26445514,0.028354721,298.09076,1.2271109,5.2714357,0.0
3707,0.11063907,0.27731428,0.049612444,37.936604,1.9049766,5.2724504,1.0
3708,0.7578346,0.1518606,0.10984328,1.9781417,4.0450697,5.2676015,0.0
3709,0.3344538,0.24906866,0.0,128.23892,3.2841249,5.2782526,0.0
3710,0.11515842,0.26527894,0.9439409,27.873636,1.2486739,5.2754116,1.0
3711,0.15457739,0.095307745,0.18738134,123.03477,3.1067612,5.280582,1.0
3712,0.6720836,0.022500183,0.22301805,1.1499795,3.5856774,5.268365,0.0
3713,0.5604503,0.35566026,0.16069926,1.3025391,3.1477058,5.266365,0.0
3714,0.23068835,0.2993224,4.9371243e-05,39.507534,1.7436813,5.280036,1.0
3715,0.3690459,0.32153207,0.45488933,144.80583,2.884566,5.270612,0.0
3716,0.17304099,0.25896952,0.23229103,208.01585,1.3223985,5.2801843,1.0
3717,0.32309902,0.20728268,0.760066,267.12683,1.195454,5.27375,1.0
3718,0.7478129,0.28998965,0.23125218,1.1560136,2.8734205,5.2614603,0.0
3719,0.63366157,0.21875401,0.70601535,0.74792486,3.5195854,5.264043,0.0
3720,0.22582713,0.25615558,0.9396213,66.8237,1.3925781,5.2742624,1.0
3721,0.36498496,0.2731707,2.4048e-40,2.0245981,3.690642,5.2610445,0.0
3722,0.7942425,0.2701908,0.7987649,252.34793,1.319416,5.2795186,1.0
3723,0.52277154,0.36570278,0.49685308,0.54208934,3.4265404,5.27301,0.0
3724,0.2288682,0.3655425,3.2583147e-10,3.3628998,3.0786479,5.283811,0.0
3725,0.41591778,0.33659217,0.16657957,0.5588108,4.0920525,5.2770605,0.0
3726,0.6682436,0.2833161,0.63119805,116.695694,1.4529728,5.282594,1.0
3727,0.08838573,0.17429672,0.4743018,2.5820155,3.8636236,5.2634726,0.0
3728,0.48154765,0.23591995,0.96245754,0.7117402,3.7790046,5.281741,0.0
3729,0.73243856,0.33615205,0.47035837,0.99163806,1.3711013,5.266368,0.0
3730,0.30678603,0.30292463,0.8117048,0.6331245,3.1642106,5.26,0.0
3731,0.45318565,0.30982116,0.7177663,1.2614096,3.731336,5.2805114,0.0
3732,0.5167684,0.19351076,0.5155283,471.49933,1.6295084,5.2810755,1.0
3733,0.85112065,0.46114525,0.043789413,1.2955645,3.9229913,5.279156,0.0
3734,0.18013874,0.2253097,0.7583277,109.510216,1.6016655,5.2813563,1.0
3735,0.403775,0.23202628,0.9530533,135.91257,3.7967718,5.267864,0.0
3736,0.18368624,0.32808304,0.86979264,518.6628,1.4807911,5.2743745,1.0
3737,0.38515678,0.24394064,0.87662345,458.58377,1.6866162,5.277599,1.0
3738,0.17842153,0.18576764,0.9172438,82.89714,1.5642065,5.2861996,1.0
3739,0.24570571,0.36480626,4.5781157e-06,125.967316,1.3112488,5.2803946,1.0
3740,0.71765983,0.25748947,0.22123453,2.178663,2.4972477,5.2640867,0.0
3741,0.07489035,0.21346943,8.633265e-10,189.60294,1.2012166,5.2742157,1.0
3742,0.05007259,0.25573766,3.895116e-11,3.081266,3.2387934,5.2706947,0.0
3743,0.45684522,0.29729465,0.0,198.6226,2.4078448,5.2823744,0.0
3744,0.7171261,0.20051573,0.6025419,57.791073,1.6002785,5.2798195,1.0
3745,0.26777092,0.1952039,0.96556705,1.3815845,3.7603257,5.276646,0.0
3746,0.28477988,0.19226003,0.0,54.78028,1.7614536,5.2761583,1.0
3747,0.1524705,0.2333384,0.75589275,188.0763,1.7504106,5.2841034,1.0
3748,0.7806763,0.3517962,0.52044046,151.34485,3.4037042,5.278244,1.0
3749,0.12558615,0.21204428,6.787306e-21,1.5832802,3.5364308,5.263231,0.0
3750,0.15194769,0.35737377,0.32838014,1.1046224,3.3815923,5.2718916,0.0
3751,0.35118607,0.1639224,0.13130865,100.0761,1.4633684,5.281173,1.0
3752,0.5663799,0.3816832,0.017677747,0.74438906,3.786011,5.2791624,0.0
3753,0.70141315,0.3703603,0.99708205,660.5577,1.4675455,5.2771883,1.0
3754,0.5102223,0.31796837,0.00010353683,2.7046921,2.800345,5.2714915,0.0
3755,0.34392318,0.20599625,0.76376855,182.9867,1.5694194,5.28156,1.0
3756,0.74064994,0.12530462,0.9127298,0.82698846,3.6481662,5.265692,0.0
3757,0.525305,0.40439832,0.3063743,67.42735,1.2708933,5.27785,1.0
3758,0.084776394,0.2876819,0.7563665,127.43181,1.9622651,5.277545,1.0
3759,0.09526348,0.14469653,0.5951494,383.58282,1.6600351,5.285048,1.0
3760,0.038287245,0.31681222,3.6535542e-15,118.96473,3.5088255,5.280734,0.0
3761,0.7518509,0.1540888,0.91425043,679.8248,1.5849466,5.2772484,1.0
3762,0.339358,0.34548888,0.050302565,330.07675,1.1306245,5.27844,1.0
3763,0.7452268,0.13432331,3.8152815e-05,109.87862,3.9688,5.2692795,0.0
3764,0.028965602,0.260188,0.14919776,72.60357,1.4083711,5.2784476,1.0
3765,0.5299156,0.18850617,0.20814475,545.41974,1.235746,5.2770205,1.0
3766,0.68845725,0.3145051,0.0,37.95793,2.624938,5.261678,0.0
3767,0.34924787,0.18356001,0.9185554,2309.2112,1.4569045,5.278574,1.0
3768,0.29525447,0.3658862,0.035099037,3.1873834,2.5512116,5.282564,0.0
3769,0.4546513,0.11539011,0.8214677,41.89135,2.1286664,5.279961,1.0
3770,0.07470304,0.3426796,9.406235e-12,1407.2451,1.4462165,5.2818866,1.0
3771,0.053759787,0.2537513,0.15051977,1.3990915,2.5892704,5.270455,0.0
3772,0.58382183,0.20354307,0.91765654,50.36484,1.2766709,5.2790523,1.0
3773,0.48126402,0.20214505,0.5822811,1.2849311,2.4991605,5.2674675,0.0
3774,0.90116423,0.4045944,4.5821238e-10,0.84106463,2.133021,5.263855,0.0
3775,0.41034272,0.328836,0.7392747,1.3404076,1.6558895,5.272795,1.0
3776,0.29816645,0.19454908,0.70536053,124.05542,1.6247292,5.2712703,1.0
3777,0.48610243,0.30468518,5.066842e-06,18.96717,1.3202274,5.279549,1.0
3778,0.56409657,0.23438591,0.32551828,154.18074,1.2981741,5.2797217,1.0
3779,0.094147906,0.24409436,0.5220899,2.7839296,1.3034106,5.2798367,1.0
3780,0.5473315,0.23189336,0.6644111,118.636925,1.4259633,5.2740703,1.0
3781,0.80006737,0.3522016,0.81532687,1.2172867,1.8949003,5.277743,0.0
3782,0.7317336,0.33823654,0.0017835334,0.17719018,3.7667332,5.27463,0.0
3783,0.5814184,0.23771024,0.46579793,10.306568,1.819774,5.278821,1.0
3784,0.8202718,0.41264024,0.0,53.9571,1.2814136,5.2866454,0.0
3785,0.27309462,0.25529742,0.9466473,167.8268,1.3380867,5.2791824,1.0
3786,0.3812342,0.2775453,0.8449667,1.1918322,1.8845981,5.279338,0.0
3787,0.13151443,0.28846806,0.53841746,45.40479,1.3738153,5.276025,1.0
3788,0.8191326,0.32234755,8.546302e-07,180.3873,1.3918326,5.274525,1.0
3789,0.7639088,0.38201362,0.091787376,0.7065667,3.852588,5.2628565,0.0
3790,0.5269042,0.18754156,0.29380372,120.47471,1.9669873,5.277751,1.0
3791,0.63249683,0.20856169,0.9348849,237.93867,1.080308,5.2806454,1.0
3792,0.26809633,0.29895502,0.09344216,299.4852,1.2667305,5.279542,1.0
3793,0.9030655,0.23181398,0.09537608,334.2584,2.9897459,5.2689734,0.0
3794,0.75011665,0.28938007,5.5384957e-05,2.5317981,1.4585308,5.2791934,0.0
3795,0.54324955,0.26920283,0.47421965,1.6310126,2.8678608,5.2622337,0.0
3796,0.13651846,0.37655878,0.0,0.92575973,3.4503808,5.2758594,0.0
3797,0.17092773,0.26664203,0.8517739,1.3817176,1.8144894,5.2727313,0.0
3798,0.3538082,0.33443236,0.7903667,127.03805,1.2535294,5.2793083,1.0
3799,0.23814642,0.39394334,-1.0,1.2606555,2.7781677,5.2783036,0.0
3800,0.60379934,0.17488828,0.14215846,260.07523,1.5493603,5.278156,1.0
3801,0.6172564,0.2776106,0.9620573,17.33591,1.496133,5.2847185,1.0
3802,0.09855422,0.19925739,0.4592121,108.65991,1.2899939,5.2802815,1.0
3803,0.19188464,0.18878575,0.53206587,32.002758,1.8973726,5.2784896,1.0
3804,0.71339434,0.2992188,0.8218325,1.5312425,3.7966504,5.2603397,0.0
3805,0.12365166,0.10811955,0.0904849,17.856026,3.6176684,5.2764945,1.0
3806,0.7596994,0.33615327,0.0,878.72656,3.9295588,5.2850723,0.0
3807,0.67934227,0.20197564,0.0,10.679507,3.6686513,5.2763486,0.0
3808,0.5459483,0.12138742,0.32615456,174.41985,2.041805,5.2784653,1.0
3809,0.057332374,0.32280964,4.2035035e-07,68.87038,1.3386514,5.283484,1.0
3810,0.42512634,0.16574378,0.71952945,158.16176,1.2342697,5.2802453,1.0
3811,0.16813354,0.29721922,0.5236763,271.18497,1.2313374,5.271863,1.0
3812,0.3583053,0.07273641,0.8353447,27.650276,2.720918,5.278303,1.0
3813,0.6139982,0.36759323,0.13442233,0.9712426,1.5344526,5.280693,0.0
3814,0.053276677,0.3417189,0.8046391,0.90127367,3.4028995,5.266251,0.0
3815,0.5511229,0.39467993,8.827788e-25,2.0947666,3.3349276,5.269575,0.0
3816,0.29709378,0.29472676,0.5448371,1.166242,2.6116874,5.263891,0.0
3817,0.38027233,0.17231491,0.00124379,1.5490155,3.7292511,5.276989,0.0
3818,0.60907876,0.31394628,0.6346405,0.7817027,2.5282965,5.2658267,0.0
3819,0.61151004,0.19427939,0.2520866,56.87814,1.2614852,5.2809873,1.0
3820,0.7302934,0.41380197,0.8675144,0.64014417,2.9750252,5.285491,0.0
3821,0.2009432,0.32494006,0.984393,127.23948,1.4541603,5.2790895,1.0
3822,0.06371537,0.3026223,0.16272122,1.9689964,2.1561353,5.289575,0.0
3823,0.81825995,0.25648707,0.7175339,263.8999,2.828845,5.2781467,0.0
3824,0.44643635,0.40865186,0.16014662,0.550365,3.5052495,5.2774715,0.0
3825,0.8495059,0.30953288,0.78712016,1.1467937,2.8727496,5.26585,0.0
3826,0.005664806,0.21003625,0.8846159,443.10477,1.35247,5.274922,1.0
3827,0.7007819,0.04651216,0.07874897,103.98895,2.4477751,5.2772856,1.0
3828,0.47666052,0.17626077,0.31051415,808.21344,3.4766796,5.2771263,1.0
3829,0.32374394,0.21712655,0.26791573,232.10013,1.9675711,5.272674,1.0
3830,0.707693,0.19877368,0.40281424,216.23828,1.4945368,5.276069,1.0
3831,0.66901255,0.2691988,0.43488872,1.4101895,3.6441908,5.264392,0.0
3832,0.49641046,0.32879126,0.03700999,3.0778174,2.3014,5.2696466,0.0
3833,0.20325346,0.31356028,0.053534877,34.945,3.2332954,5.2627487,0.0
3834,0.36915836,0.34955588,0.29702073,0.92698765,3.4179218,5.2654314,0.0
3835,0.15258975,0.14989632,0.58149874,70.63858,2.912192,5.276554,1.0
3836,0.069966055,0.27253968,0.0005802208,3.1316898,2.5166297,5.260556,0.0
3837,0.16847707,0.15811302,0.98889583,404.50574,1.338189,5.2766213,1.0
3838,0.67189455,0.14220743,0.39422798,1.6170609,1.5795571,5.27785,1.0
3839,0.77222604,0.25667113,0.68461496,287.40598,1.4426415,5.2792788,1.0
3840,0.32913238,0.28890097,0.8048859,1.3657172,2.1217768,5.2620807,0.0
3841,0.33640566,0.22654483,0.7478476,291.7903,1.336029,5.2777967,1.0
3842,0.053776246,0.21586785,2.6055026e-19,578.11755,1.1454235,5.278278,1.0
3843,0.50237995,0.17775908,0.14270921,113.0717,1.4781399,5.278086,1.0
3844,0.18707743,0.23406729,0.340439,2.5259104,3.5600224,5.266858,0.0
3845,0.4106324,0.37196082,0.14887239,76.44805,3.3598816,5.2843637,0.0
3846,0.63559806,0.18003474,0.6690467,173.85045,1.3159555,5.2824087,1.0
3847,0.3734748,0.11321474,0.23203805,67.51542,1.2586935,5.2785425,1.0
3848,0.44514874,0.19702938,0.0064059775,0.49914414,2.2965922,5.277968,0.0
3849,0.21423557,0.18709916,0.0453146,399.5897,1.2666756,5.2873745,1.0
3850,0.8580869,0.4227613,0.27813908,122.800125,3.3902826,5.2801223,0.0
3851,0.29859763,0.26799682,0.24756742,2.399795,2.3631814,5.287929,0.0
3852,0.6420013,0.07266582,0.1929276,19.1044,2.4085786,5.2803783,1.0
3853,0.58771694,0.3302367,0.15485178,0.5883729,3.536866,5.270142,0.0
3854,0.6767537,0.20639239,0.9785831,25.394924,1.6018374,5.2841296,1.0
3855,0.38388416,0.38048506,0.74910426,0.29632005,3.2388768,5.278839,0.0
3856,0.4227861,0.09916448,0.15412965,69.21644,2.4850698,5.261464,0.0
3857,0.65922505,0.2842897,0.0,20.781616,1.8287374,5.272857,0.0
3858,0.25197884,0.284499,0.14543158,87.88859,2.123396,5.281633,1.0
3859,0.63662666,0.22437535,0.92051387,422.1344,1.2017143,5.2766666,1.0
3860,0.6435109,0.23069581,0.6136981,968.31305,1.2363405,5.282192,1.0
3861,0.2388683,0.17532052,0.23217617,271.1274,1.4339739,5.283063,1.0
3862,0.81836474,0.32373664,0.7363012,1.8022568,2.480628,5.26152,0.0
3863,0.27767983,0.39194348,1.0985289e-06,4.653236,3.0255713,5.2672577,0.0
3864,0.265976,0.2014439,0.9155525,49.936024,1.2113024,5.2724648,1.0
3865,0.54794353,0.5117276,0.0,26.756907,4.011643,5.26155,0.0
3866,0.96295273,0.22579367,0.8928919,428.93515,2.9519267,5.2697763,0.0
3867,0.45520252,0.33246285,0.23251286,1.0263524,3.6255114,5.28301,0.0
3868,0.26161742,0.18846126,0.7526262,0.7743887,2.751632,5.280134,0.0
3869,0.53261197,0.2109426,0.90652096,211.82716,1.4377056,5.2809567,1.0
3870,0.52584684,0.34414685,0.0038985808,472.24512,2.6279638,5.2635713,0.0
3871,0.32058552,0.20883001,0.97675985,271.10037,1.4690918,5.2773204,1.0
3872,0.18435802,0.33885798,0.008501392,0.21800773,1.8246758,5.2769594,0.0
3873,0.6443784,0.27916357,0.57459533,130.57101,1.5639702,5.281506,1.0
3874,0.19566701,0.27654323,0.8167984,0.6719053,2.6560166,5.269314,0.0
3875,0.07952859,0.03269531,0.5880701,128.1917,2.2790186,5.2802024,1.0
3876,0.048678942,0.3442559,0.3768096,2.0433238,2.9288983,5.268299,0.0
3877,0.39047965,0.3304895,0.31520164,7.937553,1.4114946,5.282069,1.0
3878,0.09127026,0.16163835,0.027216999,1.7621214,2.5166721,5.266939,0.0
3879,0.77493685,0.21505871,0.03814135,182.25073,1.3857512,5.275847,1.0
3880,0.83515257,0.29917753,0.00032918403,0.60604876,2.4003198,5.2807646,0.0
3881,0.9050098,0.4918259,0.0,32.208824,3.7148411,5.263135,0.0
3882,0.14984195,0.18860653,0.30443984,0.98814994,3.2909615,5.269872,0.0
3883,0.85276073,0.24561554,0.35996684,237.00621,1.522965,5.2811823,1.0
3884,0.010187441,0.33383775,0.8052857,519.36975,2.8699293,5.272836,0.0
3885,0.3398471,0.30435136,0.593289,1.2695044,3.4290304,5.287764,0.0
3886,0.21761192,0.2363001,0.0048003993,35.95401,1.3482645,5.2774234,1.0
3887,0.90710974,0.31472015,0.38247,0.7387555,1.6258613,5.283624,0.0
