,cosTBz,R2,chiProb,Ks_distChi,m_KSpipi_norm,Mbc_norm,isSignal
777,0.7536939,0.23294564,0.97467643,0.80850226,0.7781647281611491,0.6118730222850725,0.0
778,0.47537097,0.27950284,1.6101851999999997e-07,0.99742585,0.7700456531645516,0.9027132565811675,0.0
779,0.34056479999999995,0.21567772,0.51428294,87.62016,0.4319174984989347,0.5382750959402272,1.0
780,0.47942775,0.26901525,0.8538669,84.22818000000001,0.444393735094278,0.5831145223187253,1.0
781,0.16343759,0.20053197,0.83873594,176.85468999999998,0.38978655387412026,0.7529219686258611,1.0
782,0.46140644,0.19537318,0.4366325,193.72415,0.09349633284366371,0.7052312664108188,1.0
783,0.44783175,0.27851012,0.62733877,154.28104,0.17013952840011454,0.7354406517201968,1.0
784,0.04637177,0.24750598,0.52535707,30.495671999999995,0.8014190117091107,0.14205211068469503,0.0
785,0.8967484,0.42189030000000005,4.3298547e-07,3.749488,0.7870515879786601,0.6843398640005472,0.0
786,0.56949043,0.13472664,0.00014127625,1.2822403999999998,0.31237434961021887,0.7368881707399164,0.0
787,0.70728374,0.3074324,0.19650589999999998,32.068090000000005,0.06329053067375051,0.6455833838281889,1.0
788,0.08554121,0.11512203,1.887347e-07,345.64075,0.36237962330592544,0.2958425907224119,1.0
789,0.54115766,0.33461875,0.54642695,41.633144,0.0931057561298122,0.68232007001955,1.0
790,0.06977862,0.20460668,0.07250899,877.73956,0.2526987090413426,0.6114253012859479,1.0
791,0.5712138000000001,0.19884664,0.9649375,264.08405,0.13783388213137898,0.7442705177405347,1.0
792,0.87745523,0.036098037,0.098057605,256.6882,0.572439443427869,0.7291658250858607,1.0
793,0.5010281,0.40130174,0.73259157,0.62285954,0.7433905655105824,0.24043290917659504,0.0
794,0.5612543000000001,0.36392814,0.008544005,1.1966201,0.6172096209155807,0.14412239951523964,0.0
795,0.39359590000000005,0.33240363,0.015297123999999999,31.194407,0.28626831628579674,0.6470578334343079,1.0
796,0.7456835999999999,0.32848626,0.21805406,1.8596689999999998,0.9351997268285249,0.09367131219281442,0.0
797,0.63589245,0.24708536,0.0046083643,245.01047999999997,0.1728412736215201,0.7379451962566812,1.0
798,0.14446738,0.38341177,0.08335024,108.31166,0.30427422916409264,0.5130411364707667,0.0
799,0.8384859,0.2916694,0.0072301487,3.1333884999999997,0.5618823864494547,0.4748535649363747,0.0
800,0.26549682,0.32462847,0.45134938,1.1836118999999998,0.8446886729206852,0.655827105635225,0.0
801,0.5418462,0.28169245,0.8103345999999999,146.11601000000002,0.7705470073008599,0.48613748064364976,0.0
802,0.07301367,0.33322397,0.0,55.922259999999994,0.3352357341980792,0.20446037837473768,0.0
803,0.5273304,0.29687122,0.9857818000000002,94.97952,0.09061338965136158,0.6462667474584348,1.0
804,0.41659474,0.33593243,0.18330517,146.8602,0.08194350294967635,0.7519356358984807,1.0
805,0.46486086,0.3373359,3.4126309999999994e-07,1.7197754,0.34133938188520513,0.06724904059787365,0.0
806,0.6822015,0.33487877,3.2980329999999996e-29,3.6701292999999997,0.36320524461114123,0.44125765838553765,0.0
807,0.33779398,0.22466615,0.62295026,160.60925,0.3032581836663932,0.5884198478421767,1.0
808,0.20407227,0.27118063,0.0,21.663632999999997,0.38306324301877076,0.08723490204002252,0.0
809,0.008433132,0.13682666,0.9260395,255.96327000000002,0.3386436305696605,0.5955699185349848,1.0
810,0.7372375,0.2735781,0.16411088,1.3908771,0.45062815035063236,0.04842119437152446,0.0
811,0.5136896,0.34080482,1.5526684e-08,8.678567999999999,0.10484916712481344,0.07915909243925487,0.0
812,0.6117978000000001,0.25338578,0.5737475999999999,733.2618,0.12402342092040726,0.5757086110549889,1.0
813,0.7543091,0.30979922,0.8729667,228.11095,0.08668891901602416,0.8990910927085572,1.0
814,0.5474548,0.32314109999999996,0.9882721999999999,0.58925056,1.0,0.6380394533090848,0.0
815,0.022171695,0.24063468,0.17670952,2.5385459999999997,0.4953134089416963,0.09664714199151164,0.0
816,0.5921592,0.102323204,0.38822135,147.70731999999998,0.3816180213087433,0.5036019659328184,1.0
817,0.16780843,0.23537399,0.14925460000000002,166.29202,0.1797646742348254,0.7713020938530858,1.0
818,0.6396364999999999,0.37423155,0.3808645,148.71739,0.46525670125736146,0.1624924257725608,0.0
819,0.8677541,0.09773711,0.48236176,121.10916,0.17511622764025983,0.5758196997239572,1.0
820,0.12815322,0.26447764,3.9168376e-06,157.11176,0.1104592747204447,0.5534572140308478,1.0
821,0.5466938,0.1915517,0.0,23.91759,0.43029399731667584,0.18097354069885024,0.0
822,0.09427087,0.28810440000000004,0.77973723,0.9967543,0.5001318816197944,0.2518144482596238,0.0
823,0.099068515,0.18339403,1.824062e-33,2.5369015,0.7002552180010235,0.7795192890325322,0.0
824,0.42170936,0.369017,0.81087595,132.31486999999998,0.12996356991886482,0.5769137547969949,1.0
825,0.7996186,0.26700115,0.008541998,64.579185,0.08495473455642695,0.6035918669629238,1.0
826,0.83332896,0.210521,0.67954075,0.6538093,0.8916344185639863,0.039621625260896964,0.0
827,0.8762815999999999,0.31260017,0.008388105,72.01737,0.28806557797461146,0.33457887295496325,0.0
828,0.23782477,0.15071116,0.80684596,477.17096,0.24898220497218662,0.7763246482192095,1.0
829,0.06965065,0.38005367,0.20409879,1356.2499,0.2798689901640005,0.43252541574092346,1.0
830,0.271482,0.26559576,0.19107576,20.433691,0.11636832444817863,0.5281963239749581,1.0
831,0.34820545,0.27609655,0.36003774,1.3878627000000001,0.5567391758768575,0.17583989766378813,0.0
832,0.09314893,0.40966251,0.7429901,1.1385546999999998,0.7687658444272634,0.41500033663233393,0.0
833,0.90273404,0.27511546,0.6948316,181.24965,0.10065393512943181,0.6601023362283708,1.0
834,0.55644625,0.09159081,0.47113663,327.45926000000003,0.2126034643081265,0.6008281155322298,1.0
835,0.8586698,0.10582202,0.8705961,304.83212000000003,0.6958395295204414,0.6627617316367187,1.0
836,0.2662122,0.15860166,0.016202733,0.3859366,0.7836728452120256,0.48714064498755605,0.0
837,0.071166046,0.18178405,0.14719135,251.97525,0.07015097958466249,0.7226957517000173,1.0
838,0.83689886,0.23098522,0.030404782,24.53355,0.46779406910232857,0.27284050360198175,0.0
839,0.6984442,0.41525668,0.025358282000000003,3.1810155,0.18443709645283476,0.8415606274826782,1.0
840,0.8959036,0.3847576,0.47087390000000007,178.02786,0.16840644230023016,0.059705110078769615,1.0
841,0.30414125,0.31417942,0.41301963,0.57302994,0.7531693561782529,0.2845755066316327,0.0
842,0.19986646,0.22441536,0.59725404,1.427382,0.4755633008395642,0.22839493704977956,0.0
843,0.46681670000000003,0.17978533,0.103634596,199.74788,0.14199763827556403,0.6957180367602649,1.0
844,0.83897305,0.39428893,1.516e-42,3.3887222,0.9001498131266475,0.5277048407729085,0.0
845,0.6046090000000001,0.36223879999999997,0.0,17.007645,0.8359779900010982,0.5428667609237222,0.0
846,0.51883405,0.28613654,0.006463245500000001,0.56327707,0.4815203645775979,0.1007540564195793,0.0
847,0.032995507,0.14792612,0.19155562,202.78133,0.23275466199564615,0.5963677371574801,1.0
848,0.33782979999999996,0.26246440000000004,5.122397e-11,3.4919882000000007,0.8250622087405018,0.6865481720864296,0.0
849,0.213227,0.25279185,0.57295483,2.4424137999999997,0.8164861847216971,0.11051639399449908,0.0
850,0.17451091,0.32135063,0.84465843,192.49445,0.10987817966899148,0.5987443614084705,1.0
851,0.055171072,0.052881524000000006,3.4192735e-20,269.15414,0.7988526785494333,0.28696559617586764,0.0
852,0.8915350000000001,0.18086927,1.1103603000000002e-08,152.77788,0.14412221115877608,0.30491483202049346,1.0
853,0.45314386,0.25040830000000003,0.9698143,1044.6003,0.1507159155680219,0.6062243317848425,1.0
854,0.47427464,0.13123749,0.06445028,239.07504,0.8006414044141947,0.30139702417019926,0.0
855,0.36885512,0.13953088,0.86063045,232.12291000000002,0.2373956397441651,0.621938328957097,1.0
856,0.36409333,0.29539457,0.043781612000000004,1.0000869000000001,0.6932991490316907,0.4047229515922763,0.0
857,0.2553227,0.24597931,5.8430545e-11,232.96849,0.14356088658215221,0.7484279270181198,1.0
858,0.48224556,0.28656240000000005,0.97651505,1.4881874,0.5908813423487116,0.8725409008281224,0.0
859,0.07795571,0.22830817,1.1258156e-34,0.88914895,0.5216322416150356,0.35721066451221556,0.0
860,0.3047917,0.3356849,0.23917551,71.59799,0.06349796375092859,0.42095872887635066,1.0
861,0.24005079999999998,0.1562686,0.051132582,12.984886,0.404588833905699,0.43748737628762624,1.0
862,0.46629736,0.20862379999999997,0.01791373,76.369675,0.13416190870314815,0.64492021813775,1.0
863,0.73249346,0.17197345,3.9386006e-09,4.9608083,0.477830252523254,0.5645324176934009,0.0
864,0.033699557000000005,0.27498937,0.2736201,53.834990000000005,0.21811581788932355,0.6179559684912123,1.0
865,0.017358547,0.26947337,0.13258539,168.23785,0.25261874845425486,0.8342085773917705,1.0
866,0.9154399,0.12784389,0.750552,1.8056359,0.7559835106708314,0.3978994142597509,0.0
867,0.29999024,0.210402,6.0163346999999996e-06,1.5893883999999998,0.6256358286695672,0.9471487241634663,0.0
868,0.15696785,0.1191065,0.8598231,37.63534,0.2384623980788873,0.5953881370766622,1.0
869,0.24053963,0.34878102,0.0,1.5004073,0.7013906395086453,0.8544401804349442,0.0
870,0.53701204,0.31445995,0.5457748,116.80541000000001,0.060835979151124264,0.5115666868645877,1.0
871,0.34225166,0.27182946,0.48013857,1090.0425,0.3705777802018403,0.8043492897057933,1.0
872,0.43602735,0.22533193,0.9343846,45.10543,0.11268251168756722,0.6829596714468409,1.0
873,0.7880965,0.3472435,0.94101876,0.6766148,0.4184703746809382,0.01806705716015661,0.0
874,0.8767655000000001,0.23017270000000004,0.85069615,17.510666,0.10959872557636349,0.4867501514845712,1.0
875,0.47514305,0.30916740000000004,0.46642423,1.1548833,0.5109978914945504,0.18622500504950296,0.0
876,0.8786879999999999,0.38585749999999996,0.0,39.357147,0.5915755370688713,0.5668787450346808,0.0
877,0.45966288,0.21930698,0.53189534,198.75064,0.037405173506471684,0.7059516595973975,1.0
878,0.63621634,0.4097732,2.8981069000000004e-07,5.176673,0.911246258869137,0.782424426041905,0.0
879,0.90275174,0.08009993,0.82176584,282.07135,0.11012091716550763,0.5485087187773597,1.0
880,0.5596515999999999,0.27603084,0.011981145,240.0216,0.11525185749102825,0.6699185349760892,1.0
881,0.6785524000000001,0.15066318,0.76839966,380.7498,0.32400309185120957,0.5952130882650215,1.0
882,0.38364142,0.35108313,0.67499053,0.7148624,0.24465811969164714,0.33422540900831116,0.0
883,0.1460638,0.34412163,0.0,5.983529,0.6986164966913169,0.05888709351643732,0.0
884,0.81677616,0.24761344,0.00012172508,7.037281500000001,0.08525417879582689,0.7402713256581243,1.0
885,0.6659864999999999,0.2815258,0.3185607,2.0090485,0.9305259238154481,0.21854170874569845,0.0
886,0.6843991999999999,0.25736707,0.40326908,1.742164,0.29386221843117266,0.6518413788460291,0.0
887,0.44223640000000003,0.2620132,0.54067045,1274.2761,0.08162949759865626,0.6768497946543017,1.0
888,0.42737108,0.25209358,0.114117175,251.12666000000002,0.0877964421869422,0.5940550730492219,1.0
889,0.52644974,0.31416053,0.06844902,387.27237,0.652906531251676,0.46441796270114244,0.0
890,0.6429706999999999,0.28217363,0.73145306,42.49398,0.2453608816175663,0.7338685787382941,1.0
891,0.08245544,0.12979406,8.221402000000001e-06,1.0445268,0.6313077582261729,0.1617955968491003,0.0
892,0.18783258,0.095029615,0.21563897,1.117099,0.48256506157294715,0.31547498821784886,0.0
893,0.37872767,0.3488067,0.27140590000000003,2.0758593000000003,0.7790321812805675,0.31430350770889437,0.0
894,0.88792837,0.1968498,0.17765342,295.29022000000003,0.32944009795611273,0.823291590924422,1.0
895,0.55110574,0.16696374,0.0,2.0943651,0.44990781466930946,0.616912408267692,0.0
896,0.8204108,0.36542454,0.20982620000000002,1.0019460999999998,0.8008215667887907,0.1059179963644117,0.0
897,0.6292049,0.1699832,0.4365317,315.0698,0.3809733155390691,0.5230088197670375,1.0
898,0.9069824000000001,0.26514643,0.946277,1.4059173999999999,0.4101161565606956,0.4708139769743503,0.0
899,0.12857626,0.31154415,0.21778677,0.8141338,0.6438147175117671,0.09330101662960669,0.0
900,0.23942026,0.19731489,0.024423777999999997,424.38388,0.05861512719366362,0.46899616239145275,1.0
901,0.26081538,0.27085307,0.67249817,362.6034,0.1090445246470194,0.7423584461051647,1.0
902,0.72328925,0.17696889999999998,0.007841919000000001,238.21753999999999,0.19956678182392926,0.4614993603985849,0.0
903,0.4122575,0.30066479999999995,0.33932483,1.3834716999999999,0.6595700599569461,0.9227664444893298,0.0
904,0.4386585,0.13149635,0.92451173,217.65385,0.29892163984854064,0.718844677842878,1.0
905,0.6960384,0.3259342,0.0,13.147435999999999,0.29360633199980957,0.4146637043021777,0.0
906,0.55059564,0.31563979999999997,0.028347012,856.4187,0.8016755885380075,0.7023160304315724,1.0
907,0.21715327,0.25036457,0.41452089999999997,424.82065,0.14973746535420426,0.8230828788796999,1.0
908,0.26737964,0.29938328,0.5572274,37.32295,0.45356987147841943,0.6353598599609599,1.0
909,0.503884,0.20048088,0.048487347,2.3321466,0.7982975989323189,0.10167979532756877,0.0
910,0.5580196,0.3654756,0.29841638,1.8707084999999999,0.5017933232847018,0.7014744496061519,0.0
911,0.6265031,0.26822925,5.2384084e-09,220.44688,0.19125850652138532,0.4115767858345122,1.0
912,0.09838449,0.21708049999999998,0.77243006,46.457336,0.15320542631121947,0.621254965326881,1.0
913,0.7935770000000001,0.26084667,0.66692984,877.0138,0.19841711302174794,0.5478354541170173,1.0
914,0.49614763,0.28559536,0.70956445,1.5809846,0.27763489512657485,0.2686527974146563,0.0
915,0.35527909999999996,0.3444917,0.011522223,12.780475,0.2915182560407666,0.6197872483673543,0.0
916,0.8278968000000001,0.107762545,0.26270986,1.716291,0.4786430387106838,0.693765569245251,0.0
917,0.41400293,0.24280673,0.35902202,0.7659352,0.5901598769259698,0.7078704638793598,0.0
918,0.24686894,0.14289142,0.28052595,93.54838000000001,0.5193497559868372,0.5314414596377982,1.0
919,0.15623656,0.25400892,0.7891394,1.536491,0.6370643242440721,0.6951659597387644,0.0
920,0.8300678,0.34045035,0.17909874,0.8885052999999999,0.8762375807290466,0.024584259072236256,0.0
921,0.025641173,0.391478,0.014099115,1.9502273,0.7070872350862286,0.23023968221907645,0.0
922,0.8769099,0.28283417,0.0,192.10445,0.8045677265701907,0.8364303507708973,0.0
923,0.12796631,0.22958755,0.32280323,1003.1672,0.7916261306554112,0.62559752238604,1.0
924,0.47952968,0.39002392,3.4070453000000002e-12,7.8450274,0.9007256988148918,0.4636975695145937,0.0
925,0.15051603,0.30549586,9.600286e-05,78.60039499999999,0.16602234270774982,0.5088668955766856,1.0
926,0.7866126,0.24354073,0.5998865,34.147808000000005,0.1207229755104384,0.8244125765838589,1.0
927,0.35374707,0.281564,0.90341634,304.43172999999996,0.08726022297518099,0.5504746515855583,1.0
928,0.33903325,0.33493105,0.20070596,0.7320878000000001,0.628340429626226,0.0790076078906726,0.0
929,0.66042745,0.24907005,4.1474727999999996e-13,0.36057004,0.1179786766955905,0.44154716218945766,0.0
930,0.5150417,0.27303454,0.34999737,1.0274444999999999,0.6032058170134602,0.8371440113108537,0.0
931,0.046551693,0.3071349,0.06208471,0.37120533,0.6985739430978745,0.588615094593714,0.0
932,0.50390434,0.2645172,0.151281,32.908429999999996,0.13619299548395283,0.7887968760519948,1.0
933,0.52297777,0.20857829,0.5356109,1224.6298,0.89840106755543,0.65821719517943,0.0
934,0.45654413,0.09173283,0.25457513,869.03015,0.29408982994535915,0.6094492695078458,1.0
935,0.055052157000000004,0.21387242,0.57599795,163.23723,0.398273736283017,0.5881976705042998,1.0
936,0.17781514,0.29065949999999996,0.44394386,1.493268,0.7685469256456604,0.1934626001481313,0.0
937,0.09922916,0.19133803,0.010512633,2.311013,0.8060538072615323,0.2730660472631697,0.0
938,0.442254,0.29044443,0.7141725999999999,872.52264,0.11612561833336849,0.7360028277116007,1.0
939,0.79224366,0.16839719,0.7933405,57.93881,0.1556215038621937,0.6459301151282486,1.0
940,0.59886986,0.29415749999999996,0.0,0.5882349,0.5436157229753537,0.30508988083216393,0.0
941,0.46254715,0.23270504,0.38398427,264.82797,0.27944263830521976,0.7273513768262444,1.0
942,0.54315865,0.30023047,0.00083312485,0.79177004,0.30146352665918297,0.18120918332997157,0.0
943,0.63994664,0.21204694,0.6960095000000001,328.4165,0.20854132212822327,0.673197333871951,1.0
944,0.48546186,0.13805820000000002,0.71895146,0.9464688,0.805636901296281,0.5574732377297542,0.0
945,0.26359677,0.19371666,0.9488603000000001,363.44632,0.07947216221429827,0.5821046253282267,1.0
946,0.9174286,0.21277606,6.0928585e-07,43.676846000000005,0.5646941873140772,0.661458964518929,0.0
947,0.6739043,0.30029067,0.54872817,228.79936,0.49148951667434,0.004308893826167373,0.0
948,0.06761194,0.20993710000000002,0.04691306,147.03366,0.13631121037075006,0.519760317780946,1.0
949,0.3018145,0.25421125,0.7838440999999999,0.67033273,0.8969740786166343,0.18274086043226023,0.0
950,0.81218797,0.16342793,0.6691451,215.6811,0.19844033548424592,0.7442705177405347,1.0
951,0.035749737000000004,0.31637865,0.82223284,480.57665999999995,0.10502481053373416,0.5987679256715887,1.0
952,0.47124448,0.29253295,0.13010252,133.50279,0.2817263792016613,0.6136470746650747,1.0
953,0.22992106,0.19380765,0.88752604,1.3234574,0.6840451860164749,0.09633407392447352,0.0
954,0.03346887,0.29906863,0.86923283,1.7448575000000002,0.6218979222768657,0.4942604187706237,0.0
955,0.65549785,0.17364663,0.12739784,456.99316,0.2462836606848009,0.7681949774456432,1.0
956,0.097039655,0.17992197,3.0819321999999996e-27,212.9445,0.07756016900806106,0.42111357974818425,1.0
957,0.10418382,0.30768564,0.90167946,103.831726,0.7253722254766795,0.6573655153841059,0.0
958,0.40900412,0.33021417,0.6279602,1.3522875,0.4501380308651004,0.12555039385981875,0.0
959,0.6082731,0.25769424,0.78274614,0.8355971,0.10281858245130608,0.7051774052380201,0.0
960,0.3248783,0.36592709999999995,0.034190394,1.6508652,0.7959361883133332,0.032989968356567784,0.0
961,0.29720163,0.2812918,0.0,2.094539,0.7415216280050846,0.1271796943378611,0.0
962,0.40101442,0.27496347,0.1860817,166.6726,0.22327023173099073,0.8250117821315658,1.0
963,0.16704997,0.22707842,0.8700661,355.01025,0.25103588658136766,0.6213222917929242,1.0
964,0.45114030000000005,0.29350984,0.9737587,162.64313,0.6009934694983468,0.6250589106577841,1.0
965,0.10346661,0.19954583,0.8882456,3.938653,0.4585892812205375,0.6855854036221971,0.0
966,0.7984880999999999,0.38876364,0.0028792821999999996,1.6534419999999999,0.841531484998964,0.36538073116542574,0.0
967,0.024433821,0.20263273,0.048747443,41.892143,0.37689124597580625,0.7442368545075131,1.0
968,0.029211255,0.3264964,0.64873606,126.7353,0.09250539271082682,0.6671244866357147,1.0
969,0.26229444,0.16623795,0.04755551400000001,2.1967316,0.8584702315803586,0.037120447047753545,0.0
970,0.32998005,0.32236170000000003,0.5460077,0.6885205,0.2870509446536855,0.4386083619470932,0.0
971,0.6364179,0.26468447,0.83961326,29.541655,0.8022765795911146,0.8142227159496515,0.0
972,0.7604741,0.17762443,0.28741992,1.62448,0.679334948842641,0.0489126775735442,0.0
973,0.69520926,0.23319514,0.32053897,20.257220999999998,0.8386665549059507,0.203157611256978,0.0
974,0.31993943,0.39003626,0.04857619999999999,0.73243874,0.8260471549674778,0.7964552615633184,0.0
975,0.7260313,0.3397002,0.0,48.428722,0.7054759100059284,0.8454184339864099,0.0
976,0.49060008,0.30060038,0.0,16.793644,0.5771590951135263,0.10408671648823974,0.0
977,0.24963582,0.26471767,0.016153054,40.788567,0.21723016338037968,0.8066956170470733,1.0
978,0.37798128,0.26095219999999997,0.055709182999999995,2.20255,0.8698515290689214,0.09388675688412877,0.0
979,0.90015674,0.10987996,0.15510078,156.75224,0.19025636311947838,0.5096714468457435,1.0
980,0.29579464,0.36617708,0.1381455,1.3743573,0.7461695097289408,0.34525011782131687,0.0
981,0.4263373,0.26390213,0.8913464,1.5937598,0.5458229866540821,0.4780515720730085,0.0
982,0.3203025,0.35757005,0.5232093,61.964413,0.09494685806201834,0.5782771157341755,1.0
983,0.62335366,0.30557670000000003,0.85492384,768.73596,0.1915580449059034,0.5686729953544902,1.0
984,0.7225539000000001,0.37457064,0.94407433,1.0474849,0.482715536853593,0.6400929105231038,0.0
985,0.53846854,0.35030007,0.5065109999999999,786.285,0.2466405020646181,0.6149262775196864,1.0
986,0.86456966,0.21593824,0.027238129,92.86827,0.9786768838806894,0.6494176260688025,1.0
987,0.20320868,0.27163997,0.06579612,175.67993,0.18876943512207284,0.7389079647209436,1.0
988,0.8407705,0.16926044,0.3302321,1.5400078000000001,0.5229041107806861,0.7748468322897794,0.0
989,0.017565275,0.19307435,0.3979977,231.59072999999998,0.2368405601270507,0.7178785430552745,1.0
990,0.23942685,0.39248952,0.5694885000000001,1.251567,0.45333802343391244,0.432639870733173,0.0
991,0.46294096,0.38618252,0.007511208,1.0153564,0.8129283151767672,0.8016393994479278,0.0
992,0.33509186,0.38497117,0.53191334,52.772774,0.2647839295789495,0.6363360937184369,1.0
993,0.01424744,0.28203794,2.5422092999999997e-25,0.49871048,0.844298692459249,0.3658957786305935,0.0
994,0.47733027,0.16841589999999998,0.5530146,331.80145,0.17820886339257774,0.6563219551605858,1.0
995,0.7503478,0.36199805,0.8185278,32.356753999999995,0.4422692877378903,0.042079041271145194,0.0
996,0.22425953,0.3331232,0.06706832,2.1627153999999997,0.6353226709384281,0.07032249377229464,0.0
997,0.84657955,0.39693832,0.7439718000000001,0.55606806,0.41931316177937905,0.22754325725445557,0.0
998,0.09487998,0.12141037,0.87969655,282.08527000000004,0.19056550430605648,0.6682320070019371,1.0
999,0.30692437,0.17163135,0.8419744,145.52188,0.1855573292147146,0.5958392243991277,1.0
1000,0.40316296,0.15668032,0.8349877,199.85074,0.12588363431161514,0.5467346663973573,1.0
1001,0.16260684,0.28768548,0.15326032,221.99892000000003,0.18804473738360486,0.766713795192902,1.0
1002,0.18567406,0.14604978,0.6552758000000001,39.635197,0.5029196754792669,0.3239076280886096,0.0
1003,0.7805784,0.34989858,0.22515376,1.8746238999999998,0.22615148031116475,0.4507271258331665,0.0
1004,0.170321,0.12531614,0.0,402.3077,0.4818842982229889,0.21359321349221028,0.0
1005,0.67994815,0.27482098,0.97891456,1.2534782,0.4564042671714183,0.015336968962484218,0.0
1006,0.4057735,0.27363005,0.7182187,1090.596,0.1404776967233639,0.7372248030701026,1.0
1007,0.32309586,0.24450032,0.4695027,220.71907000000002,0.13862115499176716,0.5715007069278863,1.0
1008,0.24238983,0.13877197,3.0404417000000002e-06,1059.9883,0.14689396896644263,0.4747088130344147,1.0
1009,0.025299547000000002,0.3273586,6.6675464e-05,83.27401,0.18806096172564737,0.49683565609640273,1.0
1010,0.018628333,0.34248582,0.99928856,270.35126,0.8056011261513516,0.25705244731706184,0.0
1011,0.5601679,0.3708558,0.7628758000000001,155.45367,0.08596933649564696,0.5792769137548006,1.0
1012,0.81455904,0.102991804,0.05637553,0.8315575000000001,0.6801330797733324,0.7151417222110097,0.0
1013,0.80886465,0.28952587,2.0933879999999997e-09,249.6069,0.8584720831010171,0.46159025112774626,0.0
1014,0.7393665,0.28042942,0.0,41.138287,0.39412833843688794,0.5837339258062391,0.0
1015,0.5394591,0.33239132,0.67494285,92.28936999999999,0.3802543606528135,0.8064229448596192,1.0
1016,0.7392169,0.17619911,0.0,2.6179025,0.3921453911932074,0.9110819363091365,0.0
1017,0.24892431,0.12138555,0.41887325,1.3018103,0.7744743022897442,0.21869992594090298,0.0
1018,0.4863227,0.33418873,0.4546199000000001,387.18018,0.09997084953322383,0.5626472766444601,1.0
1019,0.8614473,0.26373956,0.76817185,1.3311572,0.19861117749213664,0.7373931192351807,0.0
1020,0.68783754,0.27222818,0.8475384,0.73484373,0.4274673842867843,0.17774187032925462,0.0
1021,0.5813595,0.07592094,0.86148345,855.805,0.5606306643391065,0.636962229852543,1.0
1022,0.13889049,0.3546228,3.2180208e-10,7.00817,0.5568455284787571,0.3448663569649244,0.0
1023,0.8857761999999999,0.16264582,0.45532155,0.5426388000000001,0.703377289793643,0.21613142126171633,0.0
1024,0.0562341,0.26187924,4.2093905000000003e-13,207.44185,0.03139535712052014,0.3913350838214649,1.0
1025,0.7074693,0.067993045,0.6760369,0.67809,0.7899470524716875,0.13965865481720877,0.0
1026,0.31681505,0.2902564,0.64550495,214.27556,0.13408765958656677,0.5601898606342418,1.0
1027,0.51700526,0.26723984,0.0014389932999999998,680.9161,0.7912588391674696,0.2434020063286999,0.0
1028,0.32227755,0.23489943,6.010067699999999e-21,208.46451000000002,0.14803077126913183,0.5650811283915604,1.0
1029,0.4491352,0.11797339,0.031163482000000003,650.5114,0.7714407269082659,0.7009695011109176,1.0
1030,0.07170868,0.31631452,0.85051024,15.052512,0.2772462640785002,0.656264727664446,1.0
1031,0.77773386,0.2850304,0.40805632,576.1886,0.1123470412495894,0.7795731502053608,1.0
1032,0.8623392,0.28135654,0.88188094,2.2858522,0.28609738013278796,0.8030364236181301,1.0
1033,0.37487906,0.35075626,0.6168629,0.71165687,0.5213246695137616,0.798670302295823,0.0
1034,0.13121697,0.30696082,0.43385518,1.0308088,0.7774462126187786,0.3935669561704654,0.0
1035,0.35615417,0.23993345,0.14434467,984.1785,0.32556640292121003,0.6923719113983898,1.0
1036,0.6013755999999999,0.25685006,0.31212726,1.8936240000000002,0.10696818544604975,0.6895240018851567,0.0
1037,0.5436814,0.23617588,0.0,306.1828,0.1326441952520797,0.6814919544873141,1.0
1038,0.22202809,0.32298499999999997,1.6755034e-16,5.375528299999999,0.8417445040198238,0.7724028815727457,0.0
1039,0.468474,0.16021562,0.22855929,0.91436255,0.4011167619451874,0.834949168518156,0.0
1040,0.25769055,0.21677035,0.5215827999999999,0.705967,0.47170611258205886,0.17413990439642135,0.0
1041,0.2835218,0.37319496,1.4639988e-29,6.879190400000001,0.7119282084475851,0.921732983235713,0.0
1042,0.34723990000000005,0.2563705,0.29159665,154.16394,0.07634877239002356,0.813943311115605,1.0
1043,0.25394213,0.27855240000000003,7.621732699999999e-34,1.7932028000000002,0.599320699037545,0.5063488857469866,0.0
1044,0.11385901,0.34653273,0.25591797,1.3680546999999998,0.7910008815435053,0.01242173298323785,0.0
1045,0.5879326,0.32638124,0.0052881334,0.4404699,0.4667441313620643,0.10656096411498381,0.0
1046,0.42795917,0.36955976,2.0085961e-05,271.74765,0.792569088159654,0.18868242105972127,0.0
1047,0.35410547,0.31179938,0.0016282793,14.390512,0.45158880713710386,0.6134619268834709,1.0
1048,0.5000982,0.3089197,0.08129371,1.1404100000000001,0.5165219190704086,0.170807244327731,0.0
1049,0.05509832,0.180869,0.07738657,371.89877,0.1536013065333982,0.6580690769541588,1.0
1050,0.021479037000000003,0.3330119,0.7741895000000001,0.41759387,0.6737298623199823,0.6018077156130179,0.0
1051,0.04208487599999999,0.29961234,3.1500433e-10,2.2461731,0.8008475508414235,0.45021207836799876,0.0
1052,0.11199044400000001,0.3009137,0.92018646,2.749919,0.06421114440326575,0.6510233622836968,1.0
1053,0.29413208,0.21306235,0.02263399,442.4639,0.10127353553424324,0.6050528512758582,1.0
1054,0.7408494000000001,0.34486356,0.26362702,0.96049243,0.86116952902869,0.23603312462126635,0.0
1055,0.5964555,0.26008993,0.24361351,199.79697,0.14355341773610553,0.43501312866088215,1.0
1056,0.8753025999999999,0.27177033,7.410384e-05,54.529163,0.07941049716185421,0.7828586817477851,1.0
1057,0.33044090000000004,0.34372859999999994,0.42923468,1.5246003000000001,0.47807013428451695,0.2498384164815516,0.0
