,R_cosTBz,R_R2,R_chiProb,R_Ks_distChi,R_m_KSpipi,R_Mbc,isSignal
601,0.8302583025830258,0.7829028290282902,0.7214022140221408,0.8856088560885611,0.9846248462484607,0.019065190651906525,0.0
602,0.12300123001230014,0.5596555965559656,0.4397293972939729,0.0,0.9360393603936028,0.011685116851168515,0.0
603,0.14022140221402213,0.9852398523985239,0.0012300123001230013,0.0,0.96371463714637,0.001845018450184502,0.0
604,0.7423124231242311,0.3456334563345634,0.7552275522755234,0.20664206642066424,0.6217712177121768,0.3124231242312423,1.0
605,0.8271832718327183,0.974169741697417,0.18696186961869618,0.12792127921279214,0.06888068880688808,0.3616236162361624,1.0
606,0.48769987699877004,0.7829028290282902,0.6439114391143914,0.055965559655596554,0.19311193111931121,0.8720787207872078,1.0
607,0.7035670356703565,0.6389913899138991,0.8708487084870854,0.0,0.9655596555965544,0.9944649446494461,0.0
608,0.02214022140221402,0.9471094710947109,0.0012300123001230013,0.055965559655596554,0.9594095940959395,0.010455104551045513,0.0
609,0.3579335793357935,0.3622386223862239,0.9655596555965564,0.7730627306273063,0.5141451414514144,0.431119311193112,1.0
610,0.3259532595325954,0.9809348093480934,0.9655596555965564,0.517220172201722,0.9864698646986452,0.25830258302583026,0.0
611,0.48339483394833954,0.23923739237392375,0.6980319803198036,0.4175891758917589,0.7656826568265681,0.5307503075030751,1.0
612,0.3936039360393605,0.8880688806888068,0.49138991389913905,0.0,0.9704797047970464,0.001845018450184502,0.0
613,0.4317343173431735,0.966789667896679,0.7976629766297669,0.0,0.958794587945878,0.01476014760147602,0.0
614,0.12300123001230014,0.2859778597785978,0.5332103321033212,0.3148831488314883,0.3769987699876999,0.15436654366543665,1.0
615,0.7472324723247231,0.9606396063960639,0.2047970479704797,0.0,0.9710947109471079,0.0036900369003690036,0.0
616,0.005535055350553505,0.9901599015990158,0.9212792127921284,0.8173431734317343,0.5141451414514144,0.7804428044280443,1.0
617,0.2644526445264453,0.8364083640836408,0.0012300123001230013,0.7220172201722018,0.5455104551045509,0.6020910209102092,1.0
618,0.615621156211562,0.49938499384993845,0.5774907749077494,0.23370233702337026,0.19311193111931121,0.28044280442804426,1.0
619,0.16789667896678964,0.956949569495695,0.45817958179581797,0.0,0.8708487084870844,0.0006150061500615006,0.0
620,0.7472324723247231,0.9760147601476015,0.0012300123001230013,0.0,0.9366543665436643,0.001845018450184502,0.0
621,0.8776137761377613,0.6273062730627307,0.678966789667897,0.0,0.9710947109471079,0.9206642066420665,0.0
622,0.9077490774907745,0.07995079950799507,0.8413284132841333,0.0,0.8327183271832717,0.8327183271832719,1.0
623,0.22939729397293973,0.9514145141451414,0.0012300123001230013,0.12792127921279214,0.32779827798277983,0.07011070110701108,1.0
624,0.5664206642066419,0.3622386223862239,0.8321033210332108,0.7466174661746618,0.8757687576875763,0.8425584255842559,1.0
625,0.2060270602706027,0.15990159901599016,0.9083640836408369,0.5781057810578106,0.960024600246001,0.5307503075030751,1.0
626,0.49753997539975403,0.7170971709717097,0.29520295202952024,0.2847478474784748,0.06888068880688808,0.6543665436654367,1.0
627,0.24784747847478475,0.46063960639606394,0.1961869618696187,0.8769987699877001,0.7583025830258301,0.8720787207872078,1.0
628,0.8837638376383762,0.6273062730627307,0.4661746617466175,0.6469864698646988,0.39544895448954487,0.9083640836408365,1.0
629,0.6051660516605164,0.00922509225092251,0.2792127921279212,0.0,0.9760147601475998,0.010455104551045513,0.0
630,0.8966789667896676,0.8880688806888068,0.0012300123001230013,0.8001230012300123,0.11131611316113163,0.33579335793357934,1.0
631,0.4538745387453875,0.8979089790897908,0.0012300123001230013,0.0,0.9581795817958165,0.0036900369003690036,0.0
632,0.669741697416974,0.7330873308733087,0.3708487084870849,0.5781057810578106,0.39544895448954487,0.5891758917589176,1.0
633,0.3062730627306274,0.15006150061500614,0.16236162361623616,0.2847478474784748,0.6439114391143909,0.7724477244772447,1.0
634,0.14575645756457564,0.8493234932349324,0.49138991389913905,0.0,0.96371463714637,0.001845018450184502,0.0
635,0.591020910209102,0.9052890528905289,0.5147601476014761,0.517220172201722,0.04428044280442805,0.4489544895448955,1.0
636,0.591020910209102,0.5940959409594097,0.0012300123001230013,0.0,0.8929889298892983,0.2177121771217712,1.0
637,0.11808118081180813,0.9182041820418203,0.9384993849938504,0.055965559655596554,0.5141451414514144,0.6273062730627307,1.0
638,0.9218942189421888,0.11008610086100859,0.1961869618696187,0.0,0.9907749077490756,0.11685116851168513,0.0
639,0.18819188191881916,0.16543665436654367,0.9083640836408369,0.1697416974169742,0.4311193111931119,0.38499384993849944,1.0
640,0.9077490774907745,0.09163591635916357,0.2134071340713407,0.0,0.7656826568265681,0.6795817958179582,1.0
641,0.07134071340713408,0.8880688806888068,0.9384993849938504,0.33825338253382536,0.5043050430504304,0.37269372693726943,1.0
642,0.22570725707257072,0.09163591635916357,0.8874538745387459,0.7829028290282903,0.9753997539975383,0.7478474784747847,1.0
643,0.49569495694956955,0.8290282902829028,0.14083640836408365,0.0,0.9643296432964314,0.25830258302583026,0.0
644,0.9065190651906515,0.7330873308733087,0.17343173431734316,0.8505535055350555,0.3769987699876999,0.9907749077490772,1.0
645,0.6279212792127921,0.8979089790897908,0.6002460024600249,0.1697416974169742,0.5731857318573184,0.7601476014760147,1.0
646,0.6900369003690034,0.5744157441574417,0.9305043050430509,0.2847478474784748,0.9833948339483377,0.06396063960639607,0.0
647,0.7712177121771217,0.5940959409594097,0.7724477244772454,0.0,0.9569495694956935,0.5307503075030751,0.0
648,0.12669126691266913,0.9987699876998767,0.5774907749077494,0.0,0.9569495694956935,0.01476014760147602,0.0
649,0.555350553505535,0.6273062730627307,0.6531365313653139,0.0,0.8210332103321033,0.3124231242312423,1.0
650,0.34132841328413294,0.42558425584255843,0.0012300123001230013,0.4175891758917589,0.5375153751537514,0.13284132841328414,1.0
651,0.7638376383763836,0.8204182041820418,0.7158671586715872,0.2552275522755228,0.866543665436654,0.7804428044280443,1.0
652,0.6900369003690034,0.15006150061500614,0.4022140221402214,0.5910209102091022,0.5252152521525214,0.6795817958179582,1.0
653,0.15744157441574413,0.31365313653136534,0.8610086100861014,0.8696186961869621,0.488929889298893,0.5307503075030751,1.0
654,0.8345633456334564,0.3013530135301353,0.0012300123001230013,0.0916359163591636,0.7884378843788437,0.7601476014760147,1.0
655,0.9341943419434187,0.010455104551045511,0.17343173431734316,0.0,0.9833948339483377,0.001845018450184502,0.0
656,0.5387453874538745,0.6125461254612546,0.30873308733087323,0.0,0.9643296432964314,0.6420664206642067,0.0
657,0.13345633456334563,0.21156211562115623,0.0012300123001230013,0.0,0.9249692496924959,0.06519065190651907,0.0
658,0.29212792127921283,0.7170971709717097,0.30873308733087323,0.0,0.9532595325953246,0.03874538745387455,0.0
659,0.010455104551045511,0.49938499384993845,0.9083640836408369,0.0,0.9710947109471079,0.0,0.0
660,0.16113161131611314,0.31365313653136534,0.17958179581795816,0.12792127921279214,0.6217712177121768,0.7244772447724478,1.0
661,0.4366543665436655,0.518450184501845,0.5332103321033212,0.2552275522755228,0.44710947109471094,0.2177121771217712,1.0
662,0.0,0.966789667896679,0.1961869618696187,0.0,0.9532595325953246,0.001845018450184502,0.0
663,0.667281672816728,0.9790897908979089,0.33394833948339475,0.3923739237392374,0.9858548585485837,0.12853628536285364,0.0
664,0.6728167281672814,0.974169741697417,0.0012300123001230013,0.0,0.9544895448954476,0.003075030750307503,0.0
665,0.9329643296432957,0.8087330873308733,0.40405904059040587,0.8886838868388686,0.3075030750307503,0.3616236162361624,1.0
666,0.9428044280442796,0.04551045510455105,0.9384993849938504,0.0916359163591636,0.8234932349323493,0.16666666666666666,1.0
667,0.6463714637146369,0.8087330873308733,0.47970479704797053,0.5565805658056581,0.5455104551045509,0.41574415744157445,1.0
668,0.9009840098400981,0.6273062730627307,0.5492004920049203,0.8462484624846249,0.9710947109471079,0.5178351783517835,1.0
669,0.2115621156211562,0.3954489544895449,0.5608856088560888,0.3622386223862239,0.6728167281672813,0.7601476014760147,1.0
670,0.424969249692497,0.10147601476014759,0.36039360393603936,0.0,0.9046740467404667,0.6273062730627307,1.0
671,0.5055350553505535,0.9323493234932348,0.11193111931119311,0.0,0.9655596555965544,0.001845018450184502,0.0
672,0.9077490774907745,0.7484624846248462,0.2619926199261992,0.5565805658056581,0.04428044280442805,0.540590405904059,1.0
673,0.7564575645756456,0.16543665436654367,0.8610086100861014,0.0916359163591636,0.5043050430504304,0.6137761377613776,1.0
674,0.9686346863468625,0.9981549815498152,0.9655596555965564,0.0,0.9710947109471079,0.6273062730627307,0.0
675,0.5842558425584254,0.518450184501845,0.3806888068880689,0.6285362853628538,0.9495694956949556,0.09102091020910211,0.0
676,0.6014760147601474,0.44710947109471094,0.2047970479704797,0.7367773677736779,0.8437884378843785,0.4489544895448955,1.0
677,0.7755227552275522,0.7964329643296433,0.11193111931119311,0.5565805658056581,0.16297662976629768,0.6949569495694957,1.0
678,0.9471094710947101,0.8585485854858549,0.0012300123001230013,0.0,0.9495694956949556,0.26752767527675275,0.0
679,0.9188191881918814,0.8690036900369004,0.8708487084870854,0.0,0.916359163591635,0.001845018450184502,0.0
680,0.5947109471094709,0.2859778597785978,0.7047970479704802,0.2847478474784748,0.9618696186961855,0.6273062730627307,1.0
681,0.14821648216482164,0.46063960639606394,0.5332103321033212,0.0,0.916359163591635,0.6137761377613776,0.0
682,0.08733087330873308,0.21156211562115623,0.29520295202952024,0.9975399753997533,0.5375153751537514,0.25830258302583026,1.0
683,0.16113161131611314,0.5448954489544896,0.6734317343173435,0.2552275522755228,0.47601476014760147,0.6020910209102092,1.0
684,0.6051660516605164,0.8690036900369004,0.11193111931119311,0.0,0.3075030750307503,0.507380073800738,1.0
685,0.8154981549815499,0.23923739237392375,0.9575645756457569,0.0,0.9846248462484607,0.8234932349323494,0.0
686,0.25768757687576876,0.5744157441574417,0.9305043050430509,0.5910209102091022,0.3075030750307503,0.35116851168511687,1.0
687,0.4108241082410825,0.7330873308733087,0.8204182041820424,0.3148831488314883,0.5940959409594093,0.7804428044280443,1.0
688,0.9723247232472314,0.060885608856088555,0.7097170971709722,0.0,0.8351783517835176,0.25830258302583026,1.0
689,0.11808118081180813,0.6389913899138991,0.8204182041820424,0.6045510455104552,0.0922509225092251,0.9083640836408365,1.0
690,0.14821648216482164,0.46063960639606394,0.0012300123001230013,0.0916359163591636,0.9643296432964314,0.010455104551045513,0.0
691,0.22570725707257072,0.5940959409594097,0.2921279212792127,0.8505535055350555,0.11131611316113163,0.17220172201722017,1.0
692,0.12300123001230014,0.2687576875768758,0.0012300123001230013,0.055965559655596554,0.6303813038130378,0.2091020910209102,1.0
693,0.5055350553505535,0.1900369003690037,0.4138991389913899,0.1697416974169742,0.36162361623616235,0.13960639606396064,1.0
694,0.04428044280442804,0.8290282902829028,0.8204182041820424,0.7220172201722018,0.4311193111931119,0.6949569495694957,1.0
695,0.12669126691266913,0.44710947109471094,0.5707257072570728,0.3622386223862239,0.4311193111931119,0.06519065190651907,1.0
696,0.2644526445264453,0.47416974169741694,0.0012300123001230013,0.0,0.9298892988929879,0.8234932349323494,1.0
697,0.4022140221402215,0.7011070110701106,0.9655596555965564,0.8173431734317343,0.8868388683886834,0.9323493234932351,1.0
698,0.3972939729397295,0.974169741697417,0.5492004920049203,0.0,0.9415744157441562,0.057810578105781066,0.0
699,0.5418204182041819,0.21156211562115623,0.3444034440344403,0.4981549815498155,0.16297662976629768,0.5307503075030751,1.0
700,0.49569495694956955,0.3456334563345634,0.4102091020910209,0.4175891758917589,0.8265682656826567,0.6273062730627307,1.0
701,0.7712177121771217,0.012300123001230012,0.2220172201722017,0.0916359163591636,0.6795817958179579,0.9797047970479703,1.0
702,0.9341943419434187,0.9182041820418203,0.0012300123001230013,0.4981549815498155,0.9846248462484607,0.7478474784747847,1.0
703,0.369618696186962,0.6592865928659286,0.9575645756457569,0.055965559655596554,0.16297662976629768,0.6420664206642067,1.0
704,0.9698646986469854,0.13591635916359163,0.6586715867158675,0.0916359163591636,0.9532595325953246,0.019065190651906525,0.0
705,0.03321033210332103,0.47416974169741694,0.49692496924969254,0.517220172201722,0.6377613776137758,0.7601476014760147,1.0
706,0.8154981549815499,0.46063960639606394,0.5258302583025832,0.0,0.9532595325953246,0.0006150061500615006,0.0
707,0.8567035670356703,0.9052890528905289,0.28659286592865924,0.0,0.9415744157441562,0.06519065190651907,0.0
708,0.7472324723247231,0.46063960639606394,0.3640836408364084,0.055965559655596554,0.866543665436654,0.6949569495694957,1.0
709,0.369618696186962,0.9182041820418203,0.0012300123001230013,0.0,0.957564575645755,0.006150061500615006,0.0
710,0.7300123001230011,0.49938499384993845,0.31611316113161125,0.6285362853628538,0.2681426814268143,0.5307503075030751,1.0
711,0.7546125461254611,0.44710947109471094,0.8806888068880694,0.535670356703567,0.8013530135301352,0.6660516605166051,1.0
712,0.2115621156211562,0.7484624846248462,0.6254612546125464,0.0916359163591636,0.9298892988929879,0.005535055350553505,0.0
713,0.7755227552275522,0.8204182041820418,0.978474784747848,0.45141451414514144,0.24538745387453875,0.465559655596556,1.0
714,0.9723247232472314,0.022140221402214024,0.13099630996309963,0.0,0.9778597785977843,0.3253382533825338,0.0
715,0.9833948339483384,0.9993849938499382,0.0012300123001230013,0.0,0.9298892988929879,0.0036900369003690036,0.0
716,0.49569495694956955,0.3013530135301353,0.31611316113161125,0.5565805658056581,0.5375153751537514,0.465559655596556,1.0
717,0.5947109471094709,0.060885608856088555,0.0012300123001230013,0.0,0.9495694956949556,0.001845018450184502,0.0
718,0.424969249692497,0.9840098400984009,0.0012300123001230013,0.6285362853628538,0.9594095940959395,0.40159901599015996,1.0
719,0.15744157441574413,0.6273062730627307,0.18696186961869618,0.3622386223862239,0.21771217712177124,0.5891758917589176,1.0
720,0.7423124231242311,0.7330873308733087,0.36039360393603936,0.0,0.7884378843788437,0.13284132841328414,0.0
721,0.7546125461254611,0.6125461254612546,0.3708487084870849,0.8357933579335793,0.488929889298893,0.7601476014760147,1.0
722,0.9065190651906515,0.9870848708487083,0.30442804428044273,0.6469864698646988,0.9348093480934798,0.0006150061500615006,0.0
723,0.31549815498154987,0.40836408364083643,0.978474784747848,0.5910209102091022,0.5830258302583023,0.5307503075030751,1.0
724,0.7939729397293973,0.5596555965559656,0.14083640836408365,0.12792127921279214,0.6303813038130378,0.6273062730627307,1.0
725,0.7638376383763836,0.47416974169741694,0.11193111931119311,0.7078720787207873,0.36162361623616235,0.5768757687576876,1.0
726,0.5842558425584254,0.7011070110701106,0.7337023370233708,0.0,0.8234932349323493,0.007380073800738008,0.0
727,0.7564575645756456,0.7011070110701106,0.0012300123001230013,0.0,0.9643296432964314,0.04182041820418205,0.0
728,0.609471094710947,0.9956949569495692,0.5405904059040593,0.0,0.7884378843788437,0.001845018450184502,0.0
729,0.22939729397293973,0.3284132841328414,0.16236162361623616,0.6045510455104552,0.7583025830258301,0.7804428044280443,1.0
730,0.5842558425584254,0.6125461254612546,0.6334563345633459,0.7829028290282903,0.488929889298893,0.96309963099631,1.0
731,0.1974169741697417,0.5448954489544896,0.3444034440344403,0.4175891758917589,0.34317343173431736,0.7724477244772447,1.0
732,0.11008610086100862,0.7330873308733087,0.5215252152521527,0.4175891758917589,0.7964329643296432,0.465559655596556,1.0
733,0.6814268142681424,0.5307503075030751,0.0012300123001230013,0.0,0.9415744157441562,0.009840098400984012,0.0
734,0.1974169741697417,0.9963099630996307,0.35424354243542433,0.0,0.9581795817958165,0.6795817958179582,0.0
735,0.7146371463714635,0.9052890528905289,0.14083640836408365,0.7466174661746618,0.14022140221402216,0.6949569495694957,1.0
736,0.501230012300123,0.956949569495695,0.3806888068880689,0.6611316113161133,0.19311193111931121,0.33579335793357934,1.0
737,0.3936039360393605,0.012300123001230012,0.6586715867158675,0.9637146371463712,0.6537515375153748,0.2091020910209102,1.0
738,0.9378843788437876,0.3954489544895449,0.6734317343173435,0.0,0.9532595325953246,0.0012300123001230013,0.0
739,0.5344403444034439,0.8880688806888068,0.0012300123001230013,0.0916359163591636,0.7583025830258301,0.03874538745387455,0.0
740,0.6863468634686345,0.9145141451414514,0.9083640836408369,0.20664206642066424,0.9846248462484607,0.028905289052890533,0.0
741,0.0,0.2859778597785978,0.4846248462484625,0.45141451414514144,0.16297662976629768,0.25830258302583026,1.0
742,0.5344403444034439,0.3800738007380074,0.7337023370233708,0.8277982779827798,0.34317343173431736,0.17220172201722017,1.0
743,0.8302583025830258,0.9514145141451414,0.678966789667897,0.7619926199261994,0.34317343173431736,0.3616236162361624,1.0
744,0.18265682656826565,0.9901599015990158,0.0012300123001230013,0.0,0.6439114391143909,0.9674046740467405,0.0
745,0.8567035670356703,0.9409594095940959,0.42127921279212793,0.2847478474784748,0.3769987699876999,0.3124231242312423,1.0
746,0.8050430504305044,0.8290282902829028,0.9575645756457569,0.23370233702337026,0.9895448954489526,0.28044280442804426,0.0
747,0.9600246002460016,0.3800738007380074,0.0012300123001230013,0.6795817958179583,0.7933579335793357,0.431119311193112,1.0
748,0.9298892988929882,0.42558425584255843,0.978474784747848,0.3622386223862239,0.6906519065190649,0.540590405904059,1.0
749,0.15252152521525214,0.518450184501845,0.9575645756457569,0.0,0.7933579335793357,0.9120541205412055,0.0
750,0.7835178351783517,0.3800738007380074,0.2527675276752767,0.6469864698646988,0.2681426814268143,0.4760147601476015,1.0
751,0.9471094710947101,0.9606396063960639,0.2619926199261992,0.3148831488314883,0.9557195571955706,0.001845018450184502,0.0
752,0.010455104551045511,0.47416974169741694,0.5467404674046743,0.0,0.8899138991389909,0.0012300123001230013,0.0
753,0.6900369003690034,0.8364083640836408,0.8474784747847484,0.0,0.5627306273062729,0.465559655596556,0.0
754,0.49077490774907756,0.07380073800738006,0.8806888068880694,0.4175891758917589,0.9907749077490756,0.8720787207872078,1.0
755,0.6365313653136531,0.4883148831488314,0.5332103321033212,0.6611316113161133,0.5252152521525214,0.8142681426814269,1.0
756,0.18265682656826565,0.9760147601476015,0.4268142681426814,0.6045510455104552,0.19311193111931121,0.3253382533825338,1.0
757,0.720172201722017,0.13591635916359163,0.6734317343173435,0.4981549815498155,0.96371463714637,0.6949569495694957,1.0
758,0.7503075030750306,0.974169741697417,0.8474784747847484,0.0,0.8560885608856085,0.001845018450184502,0.0
759,0.015990159901599015,0.9052890528905289,0.42127921279212793,0.0,0.718942189421894,0.9766297662976628,0.0
760,0.48769987699877004,0.8087330873308733,0.23185731857318573,0.2552275522755228,0.24538745387453875,0.9409594095940961,1.0
761,0.706642066420664,0.7699876998769987,0.0012300123001230013,0.0,0.9145141451414506,0.001845018450184502,0.0
762,0.18265682656826565,0.8204182041820418,0.978474784747848,0.8277982779827798,0.5141451414514144,0.26752767527675275,1.0
763,0.14575645756457564,0.6125461254612546,0.7724477244772454,0.6045510455104552,0.21771217712177124,0.9501845018450186,1.0
764,0.9268142681426808,0.9963099630996307,0.978474784747848,0.0,0.9071340713407127,0.001845018450184502,0.0
765,0.17773677736777366,0.8087330873308733,0.8708487084870854,0.8173431734317343,0.5375153751537514,0.3616236162361624,1.0
766,0.08733087330873308,0.15990159901599016,0.6002460024600249,0.0916359163591636,0.7004920049200489,0.40159901599015996,1.0
767,0.9341943419434187,0.6808118081180812,0.5707257072570728,0.1697416974169742,0.5455104551045509,0.5307503075030751,1.0
768,0.10578105781057812,0.2859778597785978,0.0012300123001230013,0.4981549815498155,0.9489544895448941,0.0006150061500615006,0.0
769,0.09225092250922509,0.6125461254612546,0.0012300123001230013,0.517220172201722,0.9790897908979073,0.006765067650676507,0.0
770,0.5756457564575644,0.1223862238622386,0.0012300123001230013,0.0,0.957564575645755,0.003075030750307503,0.0
771,0.8874538745387451,0.8493234932349324,0.2792127921279212,0.0,0.9698646986469849,0.7097170971709718,0.0
772,0.7890528905289053,0.49938499384993845,0.8806888068880694,0.0,0.9366543665436643,0.010455104551045513,0.0
773,0.24784747847478475,0.7170971709717097,0.3708487084870849,0.7890528905289054,0.4059040590405904,0.7361623616236163,1.0
774,0.8394833948339483,0.8585485854858549,0.6119311193111934,0.0,0.8302583025830257,0.03874538745387455,0.0
775,0.9354243542435416,0.7699876998769987,0.8474784747847484,0.0,0.9766297662976613,0.8622386223862238,0.0
776,0.9040590405904055,0.7170971709717097,0.6672816728167285,0.3923739237392374,0.5043050430504304,0.15436654366543665,1.0
777,0.8905289052890526,0.5596555965559656,0.9575645756457569,0.0,0.9710947109471079,0.41574415744157445,0.0
778,0.6014760147601474,0.7699876998769987,0.0012300123001230013,0.0,0.9704797047970464,0.9920049200492002,0.0
779,0.44464944649446503,0.4883148831488314,0.5079950799507996,0.2552275522755228,0.9126691266912661,0.2091020910209102,1.0
780,0.6051660516605164,0.7330873308733087,0.8087330873308739,0.2552275522755228,0.916359163591635,0.3253382533825338,1.0
781,0.2183271832718327,0.42558425584255843,0.7908979089790904,0.474169741697417,0.8954489544895443,0.8622386223862238,1.0
782,0.5793357933579334,0.3954489544895449,0.44649446494464945,0.4981549815498155,0.34317343173431736,0.7361623616236163,1.0
783,0.5664206642066419,0.7699876998769987,0.596555965559656,0.4175891758917589,0.5830258302583023,0.8142681426814269,1.0
784,0.06703567035670357,0.6273062730627307,0.5147601476014761,0.0916359163591636,0.9760147601475998,0.001845018450184502,0.0
785,0.9735547355473544,0.9963099630996307,0.0012300123001230013,0.0,0.9723247232472308,0.6660516605166051,0.0
786,0.7035670356703565,0.15990159901599016,0.0012300123001230013,0.0,0.8327183271832717,0.8234932349323494,0.0
787,0.8487084870848708,0.8585485854858549,0.2792127921279212,0.0916359163591636,0.16297662976629768,0.540590405904059,1.0
788,0.11316113161131612,0.09163591635916357,0.0012300123001230013,0.7220172201722018,0.8708487084870844,0.010455104551045513,1.0
789,0.6728167281672814,0.9243542435424353,0.5332103321033212,0.12792127921279214,0.34317343173431736,0.6543665436654367,1.0
790,0.09225092250922509,0.44710947109471094,0.1961869618696187,0.9452644526445264,0.7539975399753995,0.41574415744157445,1.0
791,0.7035670356703565,0.40836408364083643,0.94649446494465,0.6045510455104552,0.5043050430504304,0.8425584255842559,1.0
792,0.9686346863468625,0.003690036900369004,0.2091020910209102,0.6045510455104552,0.9477244772447712,0.8007380073800738,1.0
793,0.6328413284132841,0.9913899138991388,0.6980319803198036,0.0,0.9655596555965544,0.006150061500615006,0.0
794,0.6949569495694955,0.966789667896679,0.11193111931119311,0.0,0.9532595325953246,0.001845018450184502,0.0
795,0.501230012300123,0.9182041820418203,0.11193111931119311,0.0916359163591636,0.8013530135301352,0.540590405904059,1.0
796,0.8837638376383762,0.9145141451414514,0.29520295202952024,0.0,0.9956949569495676,0.0012300123001230013,0.0
797,0.7755227552275522,0.6273062730627307,0.0012300123001230013,0.5910209102091022,0.5940959409594093,0.8234932349323494,1.0
798,0.18819188191881916,0.9840098400984009,0.2023370233702337,0.3148831488314883,0.8265682656826567,0.15990159901599016,0.0
799,0.9428044280442796,0.8087330873308733,0.0012300123001230013,0.0,0.9446494464944637,0.09778597785977862,0.0
800,0.35178351783517847,0.9052890528905289,0.45817958179581797,0.0,0.9833948339483377,0.5615006150061501,0.0
801,0.6728167281672814,0.7829028290282902,0.7656826568265689,0.3923739237392374,0.9704797047970464,0.11685116851168513,0.0
802,0.0990159901599016,0.9182041820418203,0.0012300123001230013,0.1697416974169742,0.8474784747847475,0.003075030750307503,0.0
803,0.6617466174661746,0.8290282902829028,0.978474784747848,0.2847478474784748,0.32779827798277983,0.540590405904059,1.0
804,0.5239852398523984,0.9243542435424353,0.2669126691266912,0.3923739237392374,0.2896678966789668,0.8536285362853628,1.0
805,0.5842558425584254,0.9243542435424353,0.0012300123001230013,0.0,0.8560885608856085,0.0006150061500615006,0.0
806,0.8271832718327183,0.9243542435424353,0.0012300123001230013,0.0,0.8708487084870844,0.06396063960639607,0.0
807,0.44464944649446503,0.518450184501845,0.5910209102091024,0.4175891758917589,0.8234932349323493,0.35116851168511687,1.0
808,0.2712177121771218,0.7484624846248462,0.0012300123001230013,0.055965559655596554,0.8899138991389909,0.0012300123001230013,0.0
809,0.010455104551045511,0.15990159901599016,0.8960639606396069,0.6045510455104552,0.8499384993849934,0.3616236162361624,1.0
810,0.8788437884378842,0.7484624846248462,0.2589175891758917,0.0,0.918819188191881,0.0006150061500615006,0.0
811,0.6463714637146369,0.9323493234932348,0.0012300123001230013,0.0,0.39544895448954487,0.0012300123001230013,0.0
812,0.7472324723247231,0.6592865928659286,0.5492004920049203,0.9120541205412054,0.461869618696187,0.3001230012300123,1.0
813,0.8905289052890526,0.8690036900369004,0.8413284132841333,0.5565805658056581,0.3075030750307503,0.9913899138991387,1.0
814,0.6777367773677735,0.8979089790897908,0.978474784747848,0.0,0.0,0.5178351783517835,0.0
815,0.030135301353013528,0.5940959409594097,0.2669126691266912,0.0,0.9323493234932339,0.0012300123001230013,0.0
816,0.7300123001230011,0.07380073800738006,0.41697416974169743,0.3923739237392374,0.8899138991389909,0.13960639606396064,1.0
817,0.2226322263222632,0.5596555965559656,0.24784747847478472,0.45141451414514144,0.6033210332103318,0.88929889298893,1.0
818,0.7779827798277982,0.9760147601476015,0.4138991389913899,0.3923739237392374,0.9249692496924959,0.001845018450184502,0.0
819,0.9612546125461245,0.060885608856088555,0.4846248462484625,0.33825338253382536,0.5940959409594093,0.3001230012300123,1.0
820,0.16789667896678964,0.7170971709717097,0.0012300123001230013,0.4175891758917589,0.4059040590405904,0.24354243542435425,1.0
821,0.6777367773677735,0.3800738007380074,0.0012300123001230013,0.0916359163591636,0.9126691266912661,0.003075030750307503,0.0
822,0.12669126691266913,0.7964329643296433,0.7337023370233708,0.0,0.9354243542435413,0.006150061500615006,0.0
823,0.13345633456334563,0.3456334563345634,0.0012300123001230013,0.0,0.9618696186961855,0.9083640836408365,0.0
824,0.530750307503075,0.971709717097171,0.7656826568265689,0.3622386223862239,0.47601476014760147,0.3124231242312423,1.0
825,0.9249692496924963,0.7170971709717097,0.11193111931119311,0.20664206642066424,0.3075030750307503,0.38499384993849944,1.0
826,0.9397293972939721,0.46063960639606394,0.6439114391143914,0.0,0.9907749077490756,0.0006150061500615006,0.0
827,0.965559655596555,0.8690036900369004,0.11193111931119311,0.23370233702337026,0.8081180811808117,0.018450184501845025,0.0
828,0.31180811808118086,0.19926199261992622,0.7552275522755234,0.8419434194341944,0.7460024600246,0.9083640836408365,1.0
829,0.09225092250922509,0.9809348093480934,0.28659286592865924,0.9907749077490768,0.7933579335793357,0.057810578105781066,1.0
830,0.3616236162361625,0.7170971709717097,0.2712177121771217,0.055965559655596554,0.4311193111931119,0.19188191881918817,1.0
831,0.4538745387453875,0.7595325953259532,0.40405904059040587,0.0,0.9440344403444022,0.001845018450184502,0.0
832,0.12300123001230014,0.9950799507995077,0.7047970479704802,0.0,0.9704797047970464,0.05043050430504306,0.0
833,0.9797047970479694,0.7595325953259532,0.6586715867158675,0.474169741697417,0.3769987699876999,0.5891758917589176,1.0
834,0.6900369003690034,0.056580565805658053,0.472939729397294,0.7078720787207873,0.6795817958179579,0.38499384993849944,1.0
835,0.9587945879458786,0.07995079950799507,0.8321033210332108,0.6795817958179583,0.960024600246001,0.5891758917589176,1.0
836,0.35178351783517847,0.23923739237392375,0.13099630996309963,0.0,0.9710947109471079,0.11685116851168513,0.0
837,0.0990159901599016,0.3284132841328414,0.24784747847478472,0.5910209102091022,0.21771217712177124,0.7804428044280443,1.0
838,0.9415744157441566,0.5448954489544896,0.14083640836408365,0.0916359163591636,0.9249692496924959,0.010455104551045513,0.0
839,0.8394833948339483,0.9963099630996307,0.14083640836408365,0.0,0.6217712177121768,0.9710947109471094,1.0
840,0.9735547355473544,0.9840098400984009,0.472939729397294,0.474169741697417,0.5830258302583023,0.0006150061500615006,1.0
